Year,Season,Genotype_ID,Treatment,Plant_ID,Image_ID,Root_type,Sample_ID,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3,Origin_Single,Origin_Grouped_by_Climate,Origin_Grouped_by_Region,Genetic_Origin
2024,SPRING,B73,CONTROL,18,B73_18_Seminal-001.jpg,Seminal,1,Full,972,3096,4356.21832,0.710708,1433.007439,0.452406,0.338667,2.537176,6763.30915,1052.667904,6181.605661,3.606,1899.545482,2140.28195,316.390888,402.785992,1169.560041,395.087462,1265.547318,3674.636639,1241.421704,73.766934,572.862368,406.038602,IOWA,TEMPERATE,USA,Stiff Stalk
2024,SPRING,B73,CONTROL,19,B73_19_Crown-001.jpg,Crown,1,Full,1147,2942,3714.887224,0.791949,1752.973197,1.165147,0.777137,9.568176,3702.731387,7911.989517,13576.99017,4.53,644.659222,1496.380688,1573.847314,95.858631,891.51779,3334.029459,301.203659,2801.092669,10474.69384,14.695503,455.97914,7441.314874,IOWA,TEMPERATE,USA,Stiff Stalk
2024,SPRING,B73,CONTROL,19,B73_19_Crown-002.jpgREDO,Crown,2,Full,1226,4098,5822.502242,0.703821,2315.471176,0.580624,0.419079,4.196342,8530.667563,2571.729435,10615.83347,4.204,1913.821906,2950.514375,958.16596,387.331295,1598.831253,1392.704641,1217.072908,5023.138162,4375.622402,68.966766,763.193372,1739.569297,IOWA,TEMPERATE,USA,Stiff Stalk
2024,SPRING,B73,CONTROL,19,B73_19_Primary-001.jpg,Primary,1,Full,906,6840,6469.425606,1.057281,1797.727587,0.411046,0.341302,2.980519,9017.587563,1304.189986,8324.645797,4.589,2766.024288,3456.082105,247.319213,579.870095,1697.415963,372.214405,1822.244038,5332.983948,1169.417811,106.185625,721.943671,476.06069,IOWA,TEMPERATE,USA,Stiff Stalk
2024,SPRING,B73,CONTROL,19,B73_19_Seminal-001.jpg,Seminal,1,Full,1923,8643,7966.059827,1.084978,2415.789971,0.46255,0.322401,3.784752,11004.33392,2316.777215,11650.65752,5.626,3666.793264,3499.613441,799.653122,762.20122,1854.608726,1091.258011,2395.162472,5827.130061,3428.364985,139.244289,887.515286,1290.01764,IOWA,TEMPERATE,USA,Stiff Stalk
2024,SPRING,B73,CONTROL,20,B73_20_Crown-001.jpg,Crown,1,Full,1534,4106,5764.909825,0.71224,2547.198759,0.711818,0.465667,4.885788,7806.337438,4257.589686,12985.85259,4.751,1381.301244,3110.033679,1273.574901,289.883322,1638.569315,2204.853869,910.861302,5148.005494,6926.985797,53.255603,755.652814,3448.681269,IOWA,TEMPERATE,USA,Stiff Stalk
2024,SPRING,B73,CONTROL,20,B73_20_Crown-002.jpg,Crown,2,Full,1239,3349,4415.847593,0.758405,1947.74252,0.795459,0.509761,5.864045,5378.174043,3988.056151,11090.63308,3.802,1073.540037,2119.611187,1222.696369,222.451501,1152.925659,2154.722398,698.972521,3622.233006,6769.427548,40.729479,550.290757,3397.035915,IOWA,TEMPERATE,USA,Stiff Stalk
2024,SPRING,B73,CONTROL,20,B73_20_Primary-004.jpg,Primary,1,Full,1495,6013,8501.151933,0.707316,2533.870828,0.409026,0.338667,3.084529,13045.5136,1672.600447,10867.93509,4.852,3755.57074,4363.208252,382.372941,798.347004,2131.15933,529.662887,2508.164792,6695.599283,1664.171019,146.824755,908.733908,617.041785,IOWA,TEMPERATE,USA,Stiff Stalk
2024,SPRING,B73,CONTROL,20,B73_20_Seminal-001.jpg,Seminal,1,Full,1090,3489,5357.717645,0.65121,1684.273513,0.417696,0.30527,2.557578,8597.217362,1099.262387,7011.699208,4.706,2673.856524,2346.843174,337.017947,578.149832,1246.829616,406.733412,1816.449797,3917.382913,1277.866498,105.697103,594.093141,399.472143,IOWA,TEMPERATE,USA,Stiff Stalk
2024,SPRING,IL14H,CONTROL,40,IL14H_40_Crown-Spring002.jpg,Crown,1,Full,680,2060,3175.652684,0.648686,1367.345384,0.662544,0.473301,3.115457,4377.511566,1738.626565,6595.631178,2.157,855.540171,1635.851616,684.260897,185.591219,894.872168,1018.861173,583.09392,2811.525105,3201.012153,34.550779,430.619122,1273.456664,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,40,IL14H_40_Primary-Spring003.jpg,Primary,1,Full,1278,6011,9152.49398,0.656761,2527.606952,0.377212,0.299342,2.462985,14359.01145,1560.410357,10774.98655,4.552,4635.990917,4175.83433,340.668734,959.557376,1986.058967,483.995818,3014.564603,6239.904241,1520.517705,171.612739,819.549497,569.248121,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,40,IL14H_40_Seminal-Spring001.jpg,Seminal,1,Full,258,796,1539.786634,0.516955,456.845412,0.376381,0.308191,1.540957,2554.186871,223.315456,1801.920157,1.1,764.680895,758.165569,16.940169,159.267563,395.389478,18.865486,500.353805,1242.29868,59.267672,28.11939,178.525404,16.670663,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,41,IL14H_41_Crown-001.jpg,Crown,1,Full,765,3107,5132.615354,0.605344,2043.262043,0.545598,0.378641,2.691082,7828.098992,1815.918501,8768.702445,4.441,1834.680392,2539.232413,758.702549,414.535272,1384.855736,991.453342,1302.528767,4351.138297,3115.035381,78.112768,681.886243,1055.919489,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,41,IL14H_41_Primary-003.jpg,Primary,1,Full,523,1887,4427.915,0.42616,1372.483814,0.385146,0.338667,2.07606,7537.108889,711.428097,5332.86277,2.663,1958.324176,2350.018956,119.571868,413.451509,1121.232743,162.790513,1298.914249,3522.52704,511.421481,73.612902,457.835053,179.980142,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,41,IL14H_41_Seminal-002.jpg,Seminal,1,Full,147,477,975.033408,0.489214,274.005724,0.365292,0.283981,1.467081,1615.213503,143.896419,1110.203501,0.795,555.366217,399.388555,20.278636,116.132534,214.142677,23.11354,364.841115,672.74906,72.613327,20.604192,102.395796,20.896431,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,46,IL14H_46_Crown-.jpg,Crown,1,Full,839,2611,4347.467836,0.600579,2042.594929,0.650756,0.465667,2.90377,6513.744584,2175.438107,8876.974499,3.983,1365.605584,1879.584415,1102.277837,296.212318,1065.024397,1464.135596,930.680069,3346.081895,4600.212535,54.466226,540.437821,1580.534059,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,46,IL14H_46_Primary-.jpg,Primary,1,Full,1133,4407,9038.729673,0.487569,2654.729906,0.377376,0.30527,2.224817,14973.5593,1454.25737,10650.70763,4.356,4515.086928,4244.841391,278.801354,962.346239,2042.21719,385.508244,3023.3179,6416.279866,1211.109867,172.373061,845.998334,435.885975,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,46,IL14H_46_Seminal-.jpg,Seminal,1,Full,531,1820,4028.260458,0.451808,1447.444238,0.459881,0.378641,2.227232,6623.681862,925.323115,5787.000142,2.932,1479.008001,2293.830735,255.421722,321.86089,1209.575477,310.422491,1011.257655,3800.198091,975.544395,59.159547,561.834458,304.329111,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,47,IL14H_47_Primary-223.jpg,Primary,1,Full,2083,9061,10735.26521,0.844041,3144.124984,0.447486,0.341302,4.752093,15339.62163,2801.963269,15003.38515,6.006,4703.055446,5232.381811,799.827948,942.25519,2673.526946,1159.479925,2960.606713,8399.936804,3642.841632,165.105005,1193.299691,1443.558574,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,49,IL14H_49_Crown-225.jpg,Crown,1,Full,1907,5468,6522.686596,0.838305,2422.214242,0.59252,0.435848,3.885453,8550.019814,2786.66967,12122.21777,5.054,1914.694592,3503.174658,1104.817347,392.617472,1936.094345,1529.480987,1233.599531,6082.956815,4805.661427,71.460019,946.763105,1768.446547,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,49,IL14H_49_Primary-224.jpg,Primary,1,Full,1645,6810,8099.116737,0.840832,2462.670702,0.509717,0.35921,8.99262,10766.16074,3714.8755,12990.76004,3.89,3360.172059,3954.396117,784.548561,660.114773,2091.826466,1382.954755,2073.85623,6572.054382,4344.849432,114.157291,968.939265,2631.778944,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,49,IL14H_49_Seminal-226.jpg,Seminal,1,Full,566,1524,2064.370994,0.738239,660.135777,0.565901,0.338667,4.826743,2956.656882,1243.210218,3735.566234,2.47,945.212521,791.565338,327.593135,180.96003,420.783765,587.179128,568.614391,1322.047129,1844.904713,30.771134,197.282448,1015.156635,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,50,IL14H_50_Crown-.jpg,Crown,1,Full,1313,3663,6210.975006,0.589762,3079.626009,0.742344,0.550333,3.155751,8461.998272,4064.723647,14545.9953,4.217,1246.4393,3232.745423,1731.790284,279.636193,1786.702295,2563.65718,878.573008,5613.28047,8054.141827,53.521897,866.791169,3144.41058,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,50,IL14H_50_Primary-.jpg,Primary,1,Full,1540,6776,11885.11423,0.570125,4039.065399,0.45957,0.378641,2.517321,18219.01155,2757.411073,17090.3372,6.429,4286.421186,6954.764725,643.928321,975.000422,3612.231335,852.610002,3063.072187,11348.41402,2678.850999,184.766836,1637.910533,934.733705,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,50,IL14H_50_Seminal-.jpg,Seminal,1,Full,469,1601,2637.284086,0.607064,1015.964814,0.526144,0.390294,2.624667,4105.645984,858.650128,4348.109117,2.922,895.739649,1434.113671,307.430766,204.871006,764.337518,414.684175,643.777171,2401.484668,1302.847278,39.199691,361.449253,458.001184,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,52,IL14H_52_Crown-.jpg,Crown,1,Full,813,3412,4914.405488,0.694285,2081.71089,0.62075,0.455944,3.194134,6864.522498,2241.700245,9598.484573,3.617,1138.045283,2887.314262,889.045943,259.121723,1540.528675,1255.519814,814.090731,4839.809197,3944.584645,49.912724,724.235583,1467.551937,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,52,IL14H_52_Primary-.jpg,Primary,1,Full,857,3607,5880.692968,0.613363,1924.247048,0.46136,0.381,2.839806,8737.14925,1453.112266,8469.799963,3.071,2231.143891,3287.751365,361.797713,475.624027,1715.825602,504.471488,1494.244817,5390.711225,1584.843921,85.306763,775.215917,592.589586,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,52,IL14H_52_Seminal-.jpg,Seminal,1,Full,399,1404,2065.997037,0.679575,641.532767,0.410007,0.330634,2.123429,3285.481592,376.395529,2648.775857,1.895,946.392567,1059.28621,60.318261,200.925374,569.009561,73.113429,631.399187,1787.68406,229.69261,36.126295,268.494249,71.774985,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,53,IL14H_53_Crown-003.jpg,Crown,1,Full,846,2844,4813.828879,0.590798,2080.92729,0.598252,0.441973,2.407051,7246.851546,1984.094142,8993.594332,4.913,1391.372518,2545.57588,876.880481,310.349743,1390.652112,1161.41141,975.172061,4369.160528,3649.261743,58.058738,674.467414,1251.56799,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,53,IL14H_53_Primary-001.jpg,Primary,1,Full,1397,5478,9349.388455,0.585921,2590.934782,0.367247,0.299342,3.146651,15288.35207,1511.74825,10709.52898,6.019,4953.096713,4042.024422,354.26732,1041.102789,1877.077249,490.516757,3270.760683,5897.434953,1541.333343,185.690822,754.255534,571.801893,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,53,IL14H_53_Primary-002.jpg,Primary,2,Full,666,1302,2898.049217,0.449268,1022.87609,0.44602,0.35921,1.824758,4855.213256,632.134826,4054.946345,3.152,1132.662622,1591.930402,173.456192,241.089474,846.345752,203.221801,757.494604,2659.011623,638.440118,43.705312,397.873156,190.556358,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,55,IL14H_55_Crown-002.jpg,Crown,1,Full,1684,4321,5763.233223,0.749753,2323.094368,0.634098,0.473301,2.61269,7649.034322,2812.80466,11565.96274,4.385,1544.895934,3055.157609,1163.179681,324.366211,1719.284212,1637.385861,1019.170485,5401.706904,5145.085349,59.208185,850.108264,1903.488211,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,55,IL14H_55_Primary-001.jpg,Primary,1,Full,1877,7158,11446.27496,0.625356,3426.415638,0.39729,0.330634,2.143589,18107.18231,1986.612608,14179.03663,5.979,5246.30843,5785.097301,414.869231,1119.149217,2860.736147,533.188055,3515.928982,8987.702425,1675.405224,203.350995,1228.256834,555.004779,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,57,IL14H_57_Crown-001.jpg,Crown,1,Full,1311,3560,6192.044204,0.574931,2593.947321,0.578595,0.435848,3.200579,9660.176949,2453.588887,11263.2872,4.829,1784.438729,3434.299065,973.30641,401.81858,1849.95188,1333.24637,1262.548134,5812.130888,4188.608177,76.23743,875.974387,1501.37707,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,57,IL14H_57_Primary-002.jpg,Primary,1,Full,1692,4394,8414.846916,0.522172,3049.175353,0.481914,0.401609,2.745146,13339.45121,2175.913327,12710.25653,5.158,2696.002137,5165.203655,553.641124,581.079047,2724.06035,740.47714,1825.537986,8558.104939,2326.613599,108.53597,1248.15098,819.226376,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,59,IL14H_59_Crown-.jpg,Crown,1,Full,775,2059,3331.518852,0.618036,1616.68001,0.707318,0.564797,2.732058,4661.604981,1840.412085,7383.609939,3.205,665.630946,1787.663068,878.224839,145.528611,1030.509273,1174.046127,457.239609,3237.613567,3688.756762,27.358445,527.729629,1285.324011,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,59,IL14H_59_Primary-.jpg,Primary,1,Full,1560,5469,9498.657075,0.575766,3316.414962,0.486452,0.381,3.313108,14416.82747,2672.509466,14437.11489,4.853,3406.745772,5358.275721,733.635582,742.819117,2802.468355,1050.051525,2333.66742,8804.42441,3299.023057,136.611221,1273.744359,1262.153885,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,59,IL14H_59_Seminal-.jpg,Seminal,1,Full,311,939,2289.801536,0.410079,928.817587,0.523444,0.431717,2.095393,3709.639258,653.989683,3738.272489,1.542,564.655142,1525.207347,199.939047,132.856228,806.192927,250.879935,417.380151,2532.729776,788.162561,25.95333,373.568361,254.467992,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,45,ILMH_45_Crown-227.jpg,Crown,1,Full,1835,4466,6992.542299,0.63868,2758.216258,0.61486,0.431717,2.836333,9887.550993,3270.947748,13444.18449,5.398,2058.261245,3563.823068,1370.457986,426.853277,1904.452574,1947.891488,1341.059055,5983.154845,6119.970586,77.952142,901.038782,2291.956824,NA,NA,NA,NA
2024,SPRING,IL14H,CONTROL,45,ILMH_45_Primary-228.jpg,Primary,1,Full,1773,5770,9266.227732,0.622691,3001.500269,0.453058,0.35921,5.64321,14148.24463,2391.861596,13119.08281,4.89,3757.72786,4881.374109,627.125763,789.190359,2498.596075,887.920557,2479.338522,7849.989274,2789.755018,142.463523,1114.851404,1134.546669,NA,NA,NA,NA
2024,SPRING,Ki11,CONTROL,60,Ki11_60_Crown-001.jpg,Crown,1,Full,2320,6018,9887.573614,0.608643,4452.662242,0.728901,0.508,4.89037,13057.14897,6762.062251,22793.36363,5.743,1861.287747,5497.312439,2528.973428,369.917394,2900.261846,3984.679796,1162.191758,9111.899986,12519.27189,68.000812,1340.442898,5353.618541,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,60,Ki11_60_Primary-001.jpg,Primary,1,Full,818,3784,6568.570137,0.576077,2474.686359,0.512718,0.431717,3.299014,9888.683334,1829.130961,10532.92686,4.363,1298.118722,4835.816419,434.634997,296.794086,2457.047588,598.698723,932.442171,7719.411017,1881.073666,57.775783,1082.594363,688.760815,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,60,Ki11_60_Seminal-001.jpg,Seminal,1,Full,722,2661,5678.241312,0.468631,1996.705684,0.441866,0.34909,2.465531,9539.609859,1204.513133,7855.017852,3.748,2035.032556,3303.546267,339.662489,476.774582,1610.861483,412.537557,1497.99331,5060.920262,1296.10428,93.846407,702.898716,407.768009,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,61,Ki11_61_Crown-002.jpg,Crown,1,Full,1607,5616,9429.253079,0.595593,4087.297381,0.639971,0.467587,3.319322,13304.85174,4600.935645,18949.09282,4.958,1717.473077,5930.584706,1781.195296,367.382789,3058.022773,2605.714733,1154.275002,9607.309295,8187.508528,69.609814,1371.984182,3159.341649,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,61,Ki11_61_Primary-001.jpg,Primary,1,Full,729,2681,4389.033293,0.610841,1476.204037,0.456613,0.378641,2.562828,6737.092318,1010.504507,6249.689784,2.702,1477.768326,2621.736865,289.528102,330.213508,1281.768705,377.320519,1037.39633,4026.906083,1185.38737,63.574218,547.215038,399.715251,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,61,Ki11_61_Seminal-003.jpg,Seminal,1,Full,1615,5007,9001.058699,0.556268,3028.390449,0.445848,0.361696,2.043433,14158.99669,1901.582068,12563.03938,5.581,3112.53264,5431.985646,456.540414,705.822815,2744.748786,548.232801,2217.40777,8623.146972,1722.48464,136.303477,1235.70628,529.572312,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,66,Ki11_66_Crown-002.jpg,Crown,1,Full,679,2639,4158.261045,0.63464,1848.912969,0.677,0.478947,3.008349,5695.814375,2364.070172,8890.37474,2.541,928.162897,2283.118772,946.979375,203.753871,1217.589256,1408.412364,640.138591,3825.385914,4424.850235,38.689144,572.196205,1753.184823,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,66,Ki11_66_Crown-003.jpg,Crown,2,Full,756,3327,5004.376213,0.664818,1790.928766,0.507039,0.35921,2.219575,7517.574739,1547.856417,7910.191524,3.763,1952.841047,2362.707305,688.827861,421.929002,1218.391872,877.428867,1325.686636,3827.83475,2756.670138,77.529937,563.480033,906.846446,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,66,Ki11_66_Primary-001.jpg,Primary,1,Full,716,5164,7376.532032,0.700058,2248.753119,0.436236,0.338667,4.792836,10840.08787,1838.991071,10051.58829,3.385,3286.953827,3634.758478,454.819727,721.059586,1790.440931,687.894597,2265.293523,5625.210157,2161.084613,133.171409,767.788852,938.03081,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,66,Ki11_66_Seminal-004.jpg,Seminal,1,Full,790,3316,6440.130445,0.514896,1854.377564,0.384542,0.271066,2.449853,10492.70078,1156.051143,7715.410172,3.844,3753.751708,2306.707955,379.670782,807.333945,1185.002799,463.468061,2536.32955,3722.982333,1456.098289,145.901392,551.310443,458.839309,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,68,Ki11_68_Crown-236.jpg,Crown,1,Full,1070,4998,7052.732745,0.708661,2613.601852,0.560898,0.401609,3.182611,9862.913535,2795.78817,12413.8998,4.756,2415.282038,3538.547745,1098.902962,513.018306,1892.472539,1545.641756,1611.996325,5945.765667,4856.137805,94.088,892.877228,1808.822942,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,68,Ki11_68_Primary-235.jpg,Primary,1,Full,943,6638,7917.008046,0.838448,2223.260786,0.426649,0.308191,2.929577,10960.41751,1781.714688,10512.18686,3.297,3859.60893,3523.431286,533.96783,820.061504,1793.932684,731.871564,2576.299197,5636.14247,2299.74519,147.640141,802.702094,831.372453,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,68,Ki11_68_Seminal-237.jpg,Seminal,1,Full,953,4362,6722.292043,0.648886,1782.54975,0.361987,0.257504,1.685909,10740.45382,1063.758477,7598.661884,4.352,4231.569426,2153.408078,337.314538,892.918342,1135.799729,389.65134,2805.559455,3568.737414,1224.365015,158.066536,547.375438,358.316503,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,69,Ki11_69_Crown-239.jpg,Crown,1,Full,1125,3686,4682.672311,0.787157,1710.03287,0.584011,0.390294,2.764337,6279.206494,2105.013741,8616.253911,4.514,1671.627076,2128.317364,882.727872,325.508222,1154.258358,1262.67459,1022.710005,3626.333556,3967.21035,57.481824,556.901874,1490.630043,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,69,Ki11_69_SPrimary-241.jpg,Primary,1,Full,510,2238,3315.23496,0.675065,957.767798,0.397796,0.308191,2.215939,5124.849996,592.989142,4106.558177,1.755,1576.290186,1568.871145,170.073629,357.758072,732.360066,216.989449,1123.93013,2300.935587,681.69246,68.066487,300.945021,223.977634,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,69,Ki11_69_Seminal-238.jpg,Seminal,1,Full,325,1309,1761.308816,0.743197,491.750361,0.431828,0.296333,2.005814,2548.620801,432.128248,2362.093032,1.188,941.175162,644.256059,175.877595,193.680409,322.510195,235.568459,608.494918,1013.286445,740.31167,34.521594,142.854716,254.751938,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,69,Ki11_69_Seminal-240.jpg,Seminal,2,Full,762,2572,3438.60012,0.747979,1027.300813,0.421263,0.330634,2.763365,5203.333884,706.990486,4528.123429,3.389,1578.160507,1679.844407,180.595206,323.338131,893.593503,224.293513,1015.892684,2807.591894,704.638852,57.388778,420.240919,229.360788,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,70,Ki11_70_Crown-.jpg,Crown,1,Full,1027,3444,7612.550745,0.452411,3598.305079,0.663812,0.465667,4.461701,11466.8207,4301.495654,15830.21615,4.922,1838.455705,4304.239372,1469.855669,424.564099,2261.90305,2352.199179,1333.86372,7106.156174,7390.196253,82.0106,1039.870048,3179.615006,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,70,Ki11_70_Primary-.jpg,Primary,1,Full,670,3026,6362.141871,0.475626,2052.309067,0.419538,0.338667,2.819858,10375.87105,1281.631615,8343.099101,3.443,2584.890686,3488.623851,288.627333,603.441566,1632.115711,420.061302,1895.82796,5127.542489,1319.728651,116.437279,659.773775,505.420561,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,70,Ki11_70_Seminal-.jpg,Seminal,1,Full,776,3609,7391.351061,0.488273,2298.649525,0.387905,0.308191,2.023604,12533.86646,1207.750646,8975.320652,4.02,3513.040473,3550.406085,327.904504,818.992944,1640.828686,396.878551,2573.405783,5155.084128,1246.830741,157.212993,665.371625,385.166028,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,71,Ki11_71_Crown-001.jpg,Crown,1,Full,1007,3777,6510.03161,0.580182,2999.624377,0.635324,0.473301,2.543525,9718.21572,3079.568149,13039.26395,4.424,1361.931949,3862.355262,1285.7444,312.962879,2041.703143,1795.51531,983.309811,6414.741161,5641.212982,60.890272,946.058088,2072.619789,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,71,Ki11_71_Primary-003.jpg,Primary,1,Full,1160,4231,6717.20917,0.629875,2098.721161,0.42801,0.341302,2.84611,10367.92944,1426.015972,8985.329634,3.613,2715.195113,3630.979596,371.034461,607.528297,1740.680983,511.699943,1908.630321,5468.855639,1607.843673,116.189265,728.3814,581.445307,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,71,Ki11_71_Seminal-002.jpg,Seminal,1,Full,961,3533,6078.462498,0.581233,1843.499449,0.391017,0.308191,1.902647,9959.530808,1003.990278,7420.205791,3.867,2961.298757,2909.5162,207.647541,670.129617,1440.593419,251.014768,2105.55594,4526.0637,788.586151,126.844627,632.973621,244.17203,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,73,Ki11_73_Crown-001.jpg,Crown,1,Full,1308,5177,8544.450216,0.60589,3467.510538,0.58415,0.423333,3.008349,12739.57603,3819.797752,15684.18652,4.916,2432.570048,4824.897502,1286.982666,521.567851,2478.907697,1991.791728,1638.684181,7787.964636,6257.537707,96.513715,1112.679464,2610.604573,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,73,Ki11_73_Crown-002.jpg,Crown,2,Full,997,3588,6096.465827,0.588538,2771.942037,0.664706,0.467587,3.318512,8876.149369,3537.914061,12787.15897,4.363,1485.007005,3429.435628,1182.023194,323.724952,1833.319149,1913.049868,1017.107917,5759.87948,6010.171568,60.969393,856.558189,2620.38648,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,73,Ki11_73_Primary-004.jpg,Primary,1,Full,787,3586,5155.073467,0.695625,1600.175115,0.420963,0.341302,4.034125,8080.715977,1135.791007,6801.336501,2.988,2045.310575,2891.998949,217.763943,453.622761,1366.308955,344.831595,1425.356147,4292.572636,1083.407718,86.415889,558.990273,490.384845,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,73,Ki11_73_Seminal-003.jpg,Seminal,1,Full,1272,5341,9056.908102,0.589716,2682.162646,0.376928,0.299342,1.832598,15067.01206,1378.657216,10696.25224,4.904,4625.951879,4186.597789,244.358435,1038.796584,2086.006792,279.474231,3264.081386,6553.882993,878.287865,195.637602,928.026203,254.993411,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,74,Ki11_74_Crown-242.jpg,Crown,1,Full,974,3281,4787.774848,0.685287,2062.73557,0.651018,0.473301,4.086866,6640.649864,2478.737138,9817.642717,4.082,1121.734764,2675.133316,990.906768,240.893614,1454.897341,1429.099803,756.897539,4570.901906,4489.843272,45.521556,699.968532,1733.24705,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,74,Ki11_74_Crown-243.jpg,Crown,2,Full,552,1846,2715.205617,0.679875,1177.049617,0.650006,0.467587,3.090623,3793.510362,1440.216293,5539.688398,2.499,665.368536,1502.934914,546.902167,132.759,817.479623,812.988198,417.125102,2568.299447,2554.26385,24.305413,392.149914,1023.760966,THAILAND,TROPICAL,THAILAND,SubTropical
2024,SPRING,Ki11,CONTROL,74,Ki11_74_Seminal-244.jpg,Seminal,1,Full,743,2744,3605.057575,0.761153,1017.766334,0.382922,0.299342,2.101798,5584.532727,579.3144,4300.296642,3.102,1910.635086,1597.868524,96.553964,410.611978,843.286785,114.697767,1290.10761,2649.670843,360.518189,75.198905,394.556318,109.559177,THAILAND,TROPICAL,THAILAND,SubTropical
